,t1,t3,e2,best fitness
0,0.5813889216853351,0.41913518680567463,0.8434966555659308,0.06119305231354012
1,0.540244668025163,0.5247721265240068,0.8837851754747004,0.0094185792660724
2,0.4566360695785496,0.5751670697359967,0.8676431457507399,0.04077611987133897
3,0.5813889216853351,0.41913518680567463,0.8434966555659308,0.06119305231354012
4,0.4566360695785496,0.5751670697359967,0.8676431457507399,0.04077611987133897
5,0.5169058332087137,0.5395243766275644,0.8139388916178406,0.009216765224115311
6,0.540244668025163,0.5247721265240068,0.8837851754747004,0.0094185792660724
7,0.5169058332087137,0.5395243766275644,0.8139388916178406,0.009216765224115311
8,0.5216090919063782,0.5529974343435489,0.8988628156258547,0.017319667625817454
9,0.5169058332087137,0.5395243766275644,0.8139388916178406,0.009216765224115311
10,0.540244668025163,0.5247251506979629,0.8784650969965035,0.009044358403103005
11,0.540244668025163,0.48520942857811145,0.8784650969965035,0.008786832426648468
12,0.5169058332087137,0.5395243766275644,0.8139388916178406,0.009216765224115311
13,0.540244668025163,0.48520942857811145,0.8784650969965035,0.008786832426648468
14,0.540244668025163,0.48520942857811145,0.8784650969965035,0.008786832426648468
15,0.47084531390644446,0.4886737364613539,0.8295941887057605,0.012618103993115328
16,0.5201049253534271,0.5227195136198869,0.9419532993946695,0.008772257819861913
17,0.488636160470076,0.48520942857811145,0.8784650969965035,0.002623977579544157
18,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0001143800142470352
19,0.5201049253534271,0.494642953742913,0.9419532993946695,0.004752527937777898
20,0.5167900758658406,0.5300332559218747,0.8402761236058314,0.0048305716697095834
21,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0006638933613499196
22,0.4996976728177073,0.4942659508869247,0.8805895833669861,0.0007427172955305635
23,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0001143800142470352
24,0.5020689719503493,0.507917843578929,0.8733449713647145,0.0006594239511615467
25,0.5020689719503493,0.507917843578929,0.8733449713647145,0.0006594239511615467
26,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0001143800142470352
27,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0001143800142470352
28,0.49722029533038403,0.49774799065773756,0.8839911939370524,0.0004801258790191363
29,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0001143800142470352
30,0.5048580362792665,0.5034419332849065,0.8932743739929372,0.0001084565963806147
31,0.5020689719503493,0.507917843578929,0.8877033476795719,0.0002725645554811257
32,0.5048580362792665,0.5034419332849065,0.8932743739929372,0.0001084565963806147
33,0.49818227350367944,0.49337302673074807,0.9159091490327185,0.0002470820149485534
34,0.5005582527176929,0.4961954719177507,0.9099872409843931,0.0001143800142470352
35,0.5048580362792665,0.5034419332849065,0.8932743739929372,0.0001084565963806147
