,t1,t3,e2,best fitness
0,0.585116678521479,0.5004596501796527,0.9041170238196077,0.0007769933377920434
1,0.40585526499903696,0.3801712423703473,0.9115408880132473,0.0009081181799569262
2,0.8066247981127737,0.338868837680185,0.8064616472969748,0.011028044714485683
3,0.40585526499903696,0.3801712423703473,0.9115408880132473,0.0009081181799569262
4,0.40585526499903696,0.3801712423703473,0.9115408880132473,0.0009081181799569262
5,0.585116678521479,0.338868837680185,0.9041170238196077,3.11301275033625e-05
6,0.585116678521479,0.14801366485169226,0.9041170238196077,8.441395103732086e-06
7,0.40275388606521806,0.364765288677777,0.9069625626790357,0.0011419110330296613
8,0.4812392426153164,0.364765288677777,0.9069625626790357,0.00045513459517866763
9,0.4572455872231339,0.5004596501796527,0.9041170238196077,4.579825412441896e-05
10,0.590149134588164,0.14801366485169226,0.9041170238196077,8.228327641448816e-06
11,0.590149134588164,0.14801366485169226,0.9041170238196077,8.228327641448816e-06
12,0.5062929563392716,0.2469658966928307,0.9103010559480916,0.0004417627770290475
13,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
14,0.523813602916722,0.42246549930769906,0.9041170238196077,4.191613825875115e-05
15,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
16,0.5465096150517639,0.364765288677777,0.9069625626790357,4.031639845842788e-05
17,0.5465096150517639,0.364765288677777,0.9069625626790357,4.031639845842788e-05
18,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
19,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
20,0.5355322591205567,0.43860480423017584,0.9020484355233608,3.982439529637949e-06
21,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
22,0.5281231362090668,0.4335866339933608,0.9041170238196077,1.706849609337546e-05
23,0.5281231362090668,0.4335866339933608,0.9041170238196077,1.706849609337546e-05
24,0.5355322591205567,0.43860480423017584,0.9020484355233608,3.982439529637949e-06
25,0.18075581102860594,0.5901411634627596,0.8962497189500748,1.7662372475012993e-05
26,0.5355322591205567,0.43860480423017584,0.9020484355233608,3.982439529637949e-06
27,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
28,0.5355322591205567,0.43860480423017584,0.9020484355233608,4.548359175874008e-06
29,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
30,0.5355322591205567,0.43860480423017584,0.9020484355233608,3.982439529637949e-06
31,0.4916438665134032,0.5163180223215025,0.899552233899385,3.3522176091085203e-06
32,0.33215736389795614,0.5901411634627596,0.8962497189500748,9.10057790146883e-06
33,0.4916438665134032,0.5163180223215025,0.899552233899385,3.3522176091085203e-06
34,0.4916438665134032,0.5163180223215025,0.899552233899385,3.3522176091085203e-06
35,0.5355322591205567,0.43860480423017584,0.9020484355233608,3.982439529637949e-06
36,0.4916438665134032,0.5163180223215025,0.899552233899385,3.3522176091085203e-06
37,0.590149134588164,0.014415555704267002,0.9041170238196077,7.884593473514177e-06
38,0.4916438665134032,0.5163180223215025,0.899552233899385,3.3522176091085203e-06
39,0.5658159484891214,0.38955784887043354,0.8978487580334609,3.0480957788437386e-06
