,t1,t3,best fitness
67,0.49999970396005555,0.500006249718564,1.5927901368072729e-10
68,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
69,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
70,0.49999970396005555,0.500006249718564,1.5927901368072729e-10
71,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
72,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
73,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
74,0.49999818522456907,0.49999984929604147,1.519239191256265e-11
75,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
76,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
77,0.4999975265039824,0.5000020337325783,4.2708899656554234e-11
78,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
79,0.49999818522456907,0.49999984929604147,1.3398384363528463e-11
80,0.5000010694029451,0.500001404774017,1.232341493071637e-11
81,0.49999891916516254,0.5000006525889431,6.622652382987481e-12
82,0.49999923885997977,0.500001404774017,1.0592380550099976e-11
83,0.49999923885997977,0.5000006292505805,4.062198984840418e-12
84,0.49999891916516254,0.4999994777464725,5.725136144052181e-12
85,0.49999923885997977,0.5000006292505805,4.062198984840418e-12
86,0.49999923885997977,0.5000006292505805,4.062198984840418e-12
87,0.49999970396005555,0.5000008159729533,3.1103039724224847e-12
88,0.49999919616077115,0.5000011803213269,8.735539464169627e-12
89,0.5000003006788014,0.49999974112076895,6.558148705478149e-13
90,0.5000006249157771,0.5000004434757961,2.322780589521198e-12
91,0.49999970396005555,0.5000001099772677,4.1183635738197557e-13
92,0.5000000581930759,0.4999999349872444,3.171916276956484e-14
93,0.49999923885997977,0.5000002669730064,2.684569231156703e-12
94,0.5000000581930759,0.4999999349872444,3.171916276956484e-14
95,0.5000000581930759,0.4999999349872444,3.171916276956484e-14
96,0.5000000581930759,0.4999999349872444,2.10585242687868e-13
97,0.5000000581930759,0.4999999349872444,3.171916276956484e-14
98,0.49999984268670394,0.5000000590145459,1.165864240511151e-13
99,0.5000000581930759,0.4999999349872444,3.171916276956484e-14
